id,event_size,cost_constraint,effort_constraint,time_constraint,alpha,perturbation_level_cost,perturbation_level_effort,perturbation_level_time
1502,medium,210,6,9,0.3,pos,pos,no
1503,medium,210,6,9,0.3,pos,pos,low_neg
1504,medium,210,6,9,0.3,pos,pos,high_neg
1505,medium,210,6,9,0.3,pos,pos,catastrofic
1506,medium,210,6,9,0.3,pos,no,pos
1507,medium,210,6,9,0.3,pos,no,no
1508,medium,210,6,9,0.3,pos,no,low_neg
1509,medium,210,6,9,0.3,pos,no,high_neg
1510,medium,210,6,9,0.3,pos,no,catastrofic
1511,medium,210,6,9,0.3,pos,low_neg,pos
1512,medium,210,6,9,0.3,pos,low_neg,no
1513,medium,210,6,9,0.3,pos,low_neg,low_neg
1514,medium,210,6,9,0.3,pos,low_neg,high_neg
1515,medium,210,6,9,0.3,pos,low_neg,catastrofic
1516,medium,210,6,9,0.3,pos,high_neg,pos
1517,medium,210,6,9,0.3,pos,high_neg,no
1518,medium,210,6,9,0.3,pos,high_neg,low_neg
1519,medium,210,6,9,0.3,pos,high_neg,high_neg
1520,medium,210,6,9,0.3,pos,high_neg,catastrofic
1521,medium,210,6,9,0.3,pos,catastrofic,pos
1522,medium,210,6,9,0.3,pos,catastrofic,no
1523,medium,210,6,9,0.3,pos,catastrofic,low_neg
1524,medium,210,6,9,0.3,pos,catastrofic,high_neg
1525,medium,210,6,9,0.3,pos,catastrofic,catastrofic
1526,medium,210,6,9,0.3,no,pos,pos
1527,medium,210,6,9,0.3,no,pos,no
1528,medium,210,6,9,0.3,no,pos,low_neg
1529,medium,210,6,9,0.3,no,pos,high_neg
1530,medium,210,6,9,0.3,no,pos,catastrofic
1531,medium,210,6,9,0.3,no,no,pos
1532,medium,210,6,9,0.3,no,no,no
1533,medium,210,6,9,0.3,no,no,low_neg
1534,medium,210,6,9,0.3,no,no,high_neg
1535,medium,210,6,9,0.3,no,no,catastrofic
1536,medium,210,6,9,0.3,no,low_neg,pos
1537,medium,210,6,9,0.3,no,low_neg,no
1538,medium,210,6,9,0.3,no,low_neg,low_neg
1539,medium,210,6,9,0.3,no,low_neg,high_neg
1540,medium,210,6,9,0.3,no,low_neg,catastrofic
1541,medium,210,6,9,0.3,no,high_neg,pos
1542,medium,210,6,9,0.3,no,high_neg,no
1543,medium,210,6,9,0.3,no,high_neg,low_neg
1544,medium,210,6,9,0.3,no,high_neg,high_neg
1545,medium,210,6,9,0.3,no,high_neg,catastrofic
1546,medium,210,6,9,0.3,no,catastrofic,pos
1547,medium,210,6,9,0.3,no,catastrofic,no
1548,medium,210,6,9,0.3,no,catastrofic,low_neg
1549,medium,210,6,9,0.3,no,catastrofic,high_neg
1550,medium,210,6,9,0.3,no,catastrofic,catastrofic
1551,medium,210,6,9,0.3,low_neg,pos,pos
1552,medium,210,6,9,0.3,low_neg,pos,no
1553,medium,210,6,9,0.3,low_neg,pos,low_neg
1554,medium,210,6,9,0.3,low_neg,pos,high_neg
1555,medium,210,6,9,0.3,low_neg,pos,catastrofic
1556,medium,210,6,9,0.3,low_neg,no,pos
1557,medium,210,6,9,0.3,low_neg,no,no
1558,medium,210,6,9,0.3,low_neg,no,low_neg
1559,medium,210,6,9,0.3,low_neg,no,high_neg
1560,medium,210,6,9,0.3,low_neg,no,catastrofic
1561,medium,210,6,9,0.3,low_neg,low_neg,pos
1562,medium,210,6,9,0.3,low_neg,low_neg,no
1563,medium,210,6,9,0.3,low_neg,low_neg,low_neg
1564,medium,210,6,9,0.3,low_neg,low_neg,high_neg
1565,medium,210,6,9,0.3,low_neg,low_neg,catastrofic
1566,medium,210,6,9,0.3,low_neg,high_neg,pos
1567,medium,210,6,9,0.3,low_neg,high_neg,no
1568,medium,210,6,9,0.3,low_neg,high_neg,low_neg
1569,medium,210,6,9,0.3,low_neg,high_neg,high_neg
1570,medium,210,6,9,0.3,low_neg,high_neg,catastrofic
1571,medium,210,6,9,0.3,low_neg,catastrofic,pos
1572,medium,210,6,9,0.3,low_neg,catastrofic,no
1573,medium,210,6,9,0.3,low_neg,catastrofic,low_neg
1574,medium,210,6,9,0.3,low_neg,catastrofic,high_neg
1575,medium,210,6,9,0.3,low_neg,catastrofic,catastrofic
1576,medium,210,6,9,0.3,high_neg,pos,pos
1577,medium,210,6,9,0.3,high_neg,pos,no
1578,medium,210,6,9,0.3,high_neg,pos,low_neg
1579,medium,210,6,9,0.3,high_neg,pos,high_neg
1580,medium,210,6,9,0.3,high_neg,pos,catastrofic
1581,medium,210,6,9,0.3,high_neg,no,pos
1582,medium,210,6,9,0.3,high_neg,no,no
1583,medium,210,6,9,0.3,high_neg,no,low_neg
1584,medium,210,6,9,0.3,high_neg,no,high_neg
1585,medium,210,6,9,0.3,high_neg,no,catastrofic
1586,medium,210,6,9,0.3,high_neg,low_neg,pos
1587,medium,210,6,9,0.3,high_neg,low_neg,no
1588,medium,210,6,9,0.3,high_neg,low_neg,low_neg
1589,medium,210,6,9,0.3,high_neg,low_neg,high_neg
1590,medium,210,6,9,0.3,high_neg,low_neg,catastrofic
1591,medium,210,6,9,0.3,high_neg,high_neg,pos
1592,medium,210,6,9,0.3,high_neg,high_neg,no
1593,medium,210,6,9,0.3,high_neg,high_neg,low_neg
1594,medium,210,6,9,0.3,high_neg,high_neg,high_neg
1595,medium,210,6,9,0.3,high_neg,high_neg,catastrofic
1596,medium,210,6,9,0.3,high_neg,catastrofic,pos
1597,medium,210,6,9,0.3,high_neg,catastrofic,no
1598,medium,210,6,9,0.3,high_neg,catastrofic,low_neg
1599,medium,210,6,9,0.3,high_neg,catastrofic,high_neg
1600,medium,210,6,9,0.3,high_neg,catastrofic,catastrofic
1601,medium,210,6,9,0.3,catastrofic,pos,pos
1602,medium,210,6,9,0.3,catastrofic,pos,no
1603,medium,210,6,9,0.3,catastrofic,pos,low_neg
1604,medium,210,6,9,0.3,catastrofic,pos,high_neg
1605,medium,210,6,9,0.3,catastrofic,pos,catastrofic
1606,medium,210,6,9,0.3,catastrofic,no,pos
1607,medium,210,6,9,0.3,catastrofic,no,no
1608,medium,210,6,9,0.3,catastrofic,no,low_neg
1609,medium,210,6,9,0.3,catastrofic,no,high_neg
1610,medium,210,6,9,0.3,catastrofic,no,catastrofic
1611,medium,210,6,9,0.3,catastrofic,low_neg,pos
1612,medium,210,6,9,0.3,catastrofic,low_neg,no
1613,medium,210,6,9,0.3,catastrofic,low_neg,low_neg
1614,medium,210,6,9,0.3,catastrofic,low_neg,high_neg
1615,medium,210,6,9,0.3,catastrofic,low_neg,catastrofic
1616,medium,210,6,9,0.3,catastrofic,high_neg,pos
1617,medium,210,6,9,0.3,catastrofic,high_neg,no
1618,medium,210,6,9,0.3,catastrofic,high_neg,low_neg
1619,medium,210,6,9,0.3,catastrofic,high_neg,high_neg
1620,medium,210,6,9,0.3,catastrofic,high_neg,catastrofic
1621,medium,210,6,9,0.3,catastrofic,catastrofic,pos
1622,medium,210,6,9,0.3,catastrofic,catastrofic,no
1623,medium,210,6,9,0.3,catastrofic,catastrofic,low_neg
1624,medium,210,6,9,0.3,catastrofic,catastrofic,high_neg
1625,medium,210,6,9,0.3,catastrofic,catastrofic,catastrofic
1626,medium,210,6,9,0.5,pos,pos,pos
1627,medium,210,6,9,0.5,pos,pos,no
1628,medium,210,6,9,0.5,pos,pos,low_neg
1629,medium,210,6,9,0.5,pos,pos,high_neg
1630,medium,210,6,9,0.5,pos,pos,catastrofic
1631,medium,210,6,9,0.5,pos,no,pos
1632,medium,210,6,9,0.5,pos,no,no
1633,medium,210,6,9,0.5,pos,no,low_neg
1634,medium,210,6,9,0.5,pos,no,high_neg
1635,medium,210,6,9,0.5,pos,no,catastrofic
1636,medium,210,6,9,0.5,pos,low_neg,pos
1637,medium,210,6,9,0.5,pos,low_neg,no
1638,medium,210,6,9,0.5,pos,low_neg,low_neg
1639,medium,210,6,9,0.5,pos,low_neg,high_neg
1640,medium,210,6,9,0.5,pos,low_neg,catastrofic
1641,medium,210,6,9,0.5,pos,high_neg,pos
1642,medium,210,6,9,0.5,pos,high_neg,no
1643,medium,210,6,9,0.5,pos,high_neg,low_neg
1644,medium,210,6,9,0.5,pos,high_neg,high_neg
1645,medium,210,6,9,0.5,pos,high_neg,catastrofic
1646,medium,210,6,9,0.5,pos,catastrofic,pos
1647,medium,210,6,9,0.5,pos,catastrofic,no
1648,medium,210,6,9,0.5,pos,catastrofic,low_neg
1649,medium,210,6,9,0.5,pos,catastrofic,high_neg
1650,medium,210,6,9,0.5,pos,catastrofic,catastrofic
1651,medium,210,6,9,0.5,no,pos,pos
1652,medium,210,6,9,0.5,no,pos,no
1653,medium,210,6,9,0.5,no,pos,low_neg
1654,medium,210,6,9,0.5,no,pos,high_neg
1655,medium,210,6,9,0.5,no,pos,catastrofic
1656,medium,210,6,9,0.5,no,no,pos
1657,medium,210,6,9,0.5,no,no,no
1658,medium,210,6,9,0.5,no,no,low_neg
1659,medium,210,6,9,0.5,no,no,high_neg
1660,medium,210,6,9,0.5,no,no,catastrofic
1661,medium,210,6,9,0.5,no,low_neg,pos
1662,medium,210,6,9,0.5,no,low_neg,no
1663,medium,210,6,9,0.5,no,low_neg,low_neg
1664,medium,210,6,9,0.5,no,low_neg,high_neg
1665,medium,210,6,9,0.5,no,low_neg,catastrofic
1666,medium,210,6,9,0.5,no,high_neg,pos
1667,medium,210,6,9,0.5,no,high_neg,no
1668,medium,210,6,9,0.5,no,high_neg,low_neg
1669,medium,210,6,9,0.5,no,high_neg,high_neg
1670,medium,210,6,9,0.5,no,high_neg,catastrofic
1671,medium,210,6,9,0.5,no,catastrofic,pos
1672,medium,210,6,9,0.5,no,catastrofic,no
1673,medium,210,6,9,0.5,no,catastrofic,low_neg
1674,medium,210,6,9,0.5,no,catastrofic,high_neg
1675,medium,210,6,9,0.5,no,catastrofic,catastrofic
1676,medium,210,6,9,0.5,low_neg,pos,pos
1677,medium,210,6,9,0.5,low_neg,pos,no
1678,medium,210,6,9,0.5,low_neg,pos,low_neg
1679,medium,210,6,9,0.5,low_neg,pos,high_neg
1680,medium,210,6,9,0.5,low_neg,pos,catastrofic
1681,medium,210,6,9,0.5,low_neg,no,pos
1682,medium,210,6,9,0.5,low_neg,no,no
1683,medium,210,6,9,0.5,low_neg,no,low_neg
1684,medium,210,6,9,0.5,low_neg,no,high_neg
1685,medium,210,6,9,0.5,low_neg,no,catastrofic
1686,medium,210,6,9,0.5,low_neg,low_neg,pos
1687,medium,210,6,9,0.5,low_neg,low_neg,no
1688,medium,210,6,9,0.5,low_neg,low_neg,low_neg
1689,medium,210,6,9,0.5,low_neg,low_neg,high_neg
1690,medium,210,6,9,0.5,low_neg,low_neg,catastrofic
1691,medium,210,6,9,0.5,low_neg,high_neg,pos
1692,medium,210,6,9,0.5,low_neg,high_neg,no
1693,medium,210,6,9,0.5,low_neg,high_neg,low_neg
1694,medium,210,6,9,0.5,low_neg,high_neg,high_neg
1695,medium,210,6,9,0.5,low_neg,high_neg,catastrofic
1696,medium,210,6,9,0.5,low_neg,catastrofic,pos
1697,medium,210,6,9,0.5,low_neg,catastrofic,no
1698,medium,210,6,9,0.5,low_neg,catastrofic,low_neg
1699,medium,210,6,9,0.5,low_neg,catastrofic,high_neg
1700,medium,210,6,9,0.5,low_neg,catastrofic,catastrofic
1701,medium,210,6,9,0.5,high_neg,pos,pos
1702,medium,210,6,9,0.5,high_neg,pos,no
1703,medium,210,6,9,0.5,high_neg,pos,low_neg
1704,medium,210,6,9,0.5,high_neg,pos,high_neg
1705,medium,210,6,9,0.5,high_neg,pos,catastrofic
1706,medium,210,6,9,0.5,high_neg,no,pos
1707,medium,210,6,9,0.5,high_neg,no,no
1708,medium,210,6,9,0.5,high_neg,no,low_neg
1709,medium,210,6,9,0.5,high_neg,no,high_neg
1710,medium,210,6,9,0.5,high_neg,no,catastrofic
1711,medium,210,6,9,0.5,high_neg,low_neg,pos
1712,medium,210,6,9,0.5,high_neg,low_neg,no
1713,medium,210,6,9,0.5,high_neg,low_neg,low_neg
1714,medium,210,6,9,0.5,high_neg,low_neg,high_neg
1715,medium,210,6,9,0.5,high_neg,low_neg,catastrofic
1716,medium,210,6,9,0.5,high_neg,high_neg,pos
1717,medium,210,6,9,0.5,high_neg,high_neg,no
1718,medium,210,6,9,0.5,high_neg,high_neg,low_neg
1719,medium,210,6,9,0.5,high_neg,high_neg,high_neg
1720,medium,210,6,9,0.5,high_neg,high_neg,catastrofic
1721,medium,210,6,9,0.5,high_neg,catastrofic,pos
1722,medium,210,6,9,0.5,high_neg,catastrofic,no
1723,medium,210,6,9,0.5,high_neg,catastrofic,low_neg
1724,medium,210,6,9,0.5,high_neg,catastrofic,high_neg
1725,medium,210,6,9,0.5,high_neg,catastrofic,catastrofic
1726,medium,210,6,9,0.5,catastrofic,pos,pos
1727,medium,210,6,9,0.5,catastrofic,pos,no
1728,medium,210,6,9,0.5,catastrofic,pos,low_neg
1729,medium,210,6,9,0.5,catastrofic,pos,high_neg
1730,medium,210,6,9,0.5,catastrofic,pos,catastrofic
1731,medium,210,6,9,0.5,catastrofic,no,pos
1732,medium,210,6,9,0.5,catastrofic,no,no
1733,medium,210,6,9,0.5,catastrofic,no,low_neg
1734,medium,210,6,9,0.5,catastrofic,no,high_neg
1735,medium,210,6,9,0.5,catastrofic,no,catastrofic
1736,medium,210,6,9,0.5,catastrofic,low_neg,pos
1737,medium,210,6,9,0.5,catastrofic,low_neg,no
1738,medium,210,6,9,0.5,catastrofic,low_neg,low_neg
1739,medium,210,6,9,0.5,catastrofic,low_neg,high_neg
1740,medium,210,6,9,0.5,catastrofic,low_neg,catastrofic
1741,medium,210,6,9,0.5,catastrofic,high_neg,pos
1742,medium,210,6,9,0.5,catastrofic,high_neg,no
1743,medium,210,6,9,0.5,catastrofic,high_neg,low_neg
1744,medium,210,6,9,0.5,catastrofic,high_neg,high_neg
1745,medium,210,6,9,0.5,catastrofic,high_neg,catastrofic
1746,medium,210,6,9,0.5,catastrofic,catastrofic,pos
1747,medium,210,6,9,0.5,catastrofic,catastrofic,no
1748,medium,210,6,9,0.5,catastrofic,catastrofic,low_neg
1749,medium,210,6,9,0.5,catastrofic,catastrofic,high_neg
1750,medium,210,6,9,0.5,catastrofic,catastrofic,catastrofic
1751,medium,210,6,9,0.7,pos,pos,pos
1752,medium,210,6,9,0.7,pos,pos,no
1753,medium,210,6,9,0.7,pos,pos,low_neg
1754,medium,210,6,9,0.7,pos,pos,high_neg
1755,medium,210,6,9,0.7,pos,pos,catastrofic
1756,medium,210,6,9,0.7,pos,no,pos
1757,medium,210,6,9,0.7,pos,no,no
1758,medium,210,6,9,0.7,pos,no,low_neg
1759,medium,210,6,9,0.7,pos,no,high_neg
1760,medium,210,6,9,0.7,pos,no,catastrofic
1761,medium,210,6,9,0.7,pos,low_neg,pos
1762,medium,210,6,9,0.7,pos,low_neg,no
1763,medium,210,6,9,0.7,pos,low_neg,low_neg
1764,medium,210,6,9,0.7,pos,low_neg,high_neg
1765,medium,210,6,9,0.7,pos,low_neg,catastrofic
1766,medium,210,6,9,0.7,pos,high_neg,pos
1767,medium,210,6,9,0.7,pos,high_neg,no
1768,medium,210,6,9,0.7,pos,high_neg,low_neg
1769,medium,210,6,9,0.7,pos,high_neg,high_neg
1770,medium,210,6,9,0.7,pos,high_neg,catastrofic
1771,medium,210,6,9,0.7,pos,catastrofic,pos
1772,medium,210,6,9,0.7,pos,catastrofic,no
1773,medium,210,6,9,0.7,pos,catastrofic,low_neg
1774,medium,210,6,9,0.7,pos,catastrofic,high_neg
1775,medium,210,6,9,0.7,pos,catastrofic,catastrofic
1776,medium,210,6,9,0.7,no,pos,pos
1777,medium,210,6,9,0.7,no,pos,no
1778,medium,210,6,9,0.7,no,pos,low_neg
1779,medium,210,6,9,0.7,no,pos,high_neg
1780,medium,210,6,9,0.7,no,pos,catastrofic
1781,medium,210,6,9,0.7,no,no,pos
1782,medium,210,6,9,0.7,no,no,no
1783,medium,210,6,9,0.7,no,no,low_neg
1784,medium,210,6,9,0.7,no,no,high_neg
1785,medium,210,6,9,0.7,no,no,catastrofic
1786,medium,210,6,9,0.7,no,low_neg,pos
1787,medium,210,6,9,0.7,no,low_neg,no
1788,medium,210,6,9,0.7,no,low_neg,low_neg
1789,medium,210,6,9,0.7,no,low_neg,high_neg
1790,medium,210,6,9,0.7,no,low_neg,catastrofic
1791,medium,210,6,9,0.7,no,high_neg,pos
1792,medium,210,6,9,0.7,no,high_neg,no
1793,medium,210,6,9,0.7,no,high_neg,low_neg
1794,medium,210,6,9,0.7,no,high_neg,high_neg
1795,medium,210,6,9,0.7,no,high_neg,catastrofic
1796,medium,210,6,9,0.7,no,catastrofic,pos
1797,medium,210,6,9,0.7,no,catastrofic,no
1798,medium,210,6,9,0.7,no,catastrofic,low_neg
1799,medium,210,6,9,0.7,no,catastrofic,high_neg
1800,medium,210,6,9,0.7,no,catastrofic,catastrofic
1801,medium,210,6,9,0.7,low_neg,pos,pos
1802,medium,210,6,9,0.7,low_neg,pos,no
1803,medium,210,6,9,0.7,low_neg,pos,low_neg
1804,medium,210,6,9,0.7,low_neg,pos,high_neg
1805,medium,210,6,9,0.7,low_neg,pos,catastrofic
1806,medium,210,6,9,0.7,low_neg,no,pos
1807,medium,210,6,9,0.7,low_neg,no,no
1808,medium,210,6,9,0.7,low_neg,no,low_neg
1809,medium,210,6,9,0.7,low_neg,no,high_neg
1810,medium,210,6,9,0.7,low_neg,no,catastrofic
1811,medium,210,6,9,0.7,low_neg,low_neg,pos
1812,medium,210,6,9,0.7,low_neg,low_neg,no
1813,medium,210,6,9,0.7,low_neg,low_neg,low_neg
1814,medium,210,6,9,0.7,low_neg,low_neg,high_neg
1815,medium,210,6,9,0.7,low_neg,low_neg,catastrofic
1816,medium,210,6,9,0.7,low_neg,high_neg,pos
1817,medium,210,6,9,0.7,low_neg,high_neg,no
1818,medium,210,6,9,0.7,low_neg,high_neg,low_neg
1819,medium,210,6,9,0.7,low_neg,high_neg,high_neg
1820,medium,210,6,9,0.7,low_neg,high_neg,catastrofic
1821,medium,210,6,9,0.7,low_neg,catastrofic,pos
1822,medium,210,6,9,0.7,low_neg,catastrofic,no
1823,medium,210,6,9,0.7,low_neg,catastrofic,low_neg
1824,medium,210,6,9,0.7,low_neg,catastrofic,high_neg
1825,medium,210,6,9,0.7,low_neg,catastrofic,catastrofic
1826,medium,210,6,9,0.7,high_neg,pos,pos
1827,medium,210,6,9,0.7,high_neg,pos,no
1828,medium,210,6,9,0.7,high_neg,pos,low_neg
1829,medium,210,6,9,0.7,high_neg,pos,high_neg
1830,medium,210,6,9,0.7,high_neg,pos,catastrofic
1831,medium,210,6,9,0.7,high_neg,no,pos
1832,medium,210,6,9,0.7,high_neg,no,no
1833,medium,210,6,9,0.7,high_neg,no,low_neg
1834,medium,210,6,9,0.7,high_neg,no,high_neg
1835,medium,210,6,9,0.7,high_neg,no,catastrofic
1836,medium,210,6,9,0.7,high_neg,low_neg,pos
1837,medium,210,6,9,0.7,high_neg,low_neg,no
1838,medium,210,6,9,0.7,high_neg,low_neg,low_neg
1839,medium,210,6,9,0.7,high_neg,low_neg,high_neg
1840,medium,210,6,9,0.7,high_neg,low_neg,catastrofic
1841,medium,210,6,9,0.7,high_neg,high_neg,pos
1842,medium,210,6,9,0.7,high_neg,high_neg,no
1843,medium,210,6,9,0.7,high_neg,high_neg,low_neg
1844,medium,210,6,9,0.7,high_neg,high_neg,high_neg
1845,medium,210,6,9,0.7,high_neg,high_neg,catastrofic
1846,medium,210,6,9,0.7,high_neg,catastrofic,pos
1847,medium,210,6,9,0.7,high_neg,catastrofic,no
1848,medium,210,6,9,0.7,high_neg,catastrofic,low_neg
1849,medium,210,6,9,0.7,high_neg,catastrofic,high_neg
1850,medium,210,6,9,0.7,high_neg,catastrofic,catastrofic
1851,medium,210,6,9,0.7,catastrofic,pos,pos
1852,medium,210,6,9,0.7,catastrofic,pos,no
1853,medium,210,6,9,0.7,catastrofic,pos,low_neg
1854,medium,210,6,9,0.7,catastrofic,pos,high_neg
1855,medium,210,6,9,0.7,catastrofic,pos,catastrofic
1856,medium,210,6,9,0.7,catastrofic,no,pos
1857,medium,210,6,9,0.7,catastrofic,no,no
1858,medium,210,6,9,0.7,catastrofic,no,low_neg
1859,medium,210,6,9,0.7,catastrofic,no,high_neg
1860,medium,210,6,9,0.7,catastrofic,no,catastrofic
1861,medium,210,6,9,0.7,catastrofic,low_neg,pos
1862,medium,210,6,9,0.7,catastrofic,low_neg,no
1863,medium,210,6,9,0.7,catastrofic,low_neg,low_neg
1864,medium,210,6,9,0.7,catastrofic,low_neg,high_neg
1865,medium,210,6,9,0.7,catastrofic,low_neg,catastrofic
1866,medium,210,6,9,0.7,catastrofic,high_neg,pos
1867,medium,210,6,9,0.7,catastrofic,high_neg,no
1868,medium,210,6,9,0.7,catastrofic,high_neg,low_neg
1869,medium,210,6,9,0.7,catastrofic,high_neg,high_neg
1870,medium,210,6,9,0.7,catastrofic,high_neg,catastrofic
1871,medium,210,6,9,0.7,catastrofic,catastrofic,pos
1872,medium,210,6,9,0.7,catastrofic,catastrofic,no
1873,medium,210,6,9,0.7,catastrofic,catastrofic,low_neg
1874,medium,210,6,9,0.7,catastrofic,catastrofic,high_neg
1875,medium,210,6,9,0.7,catastrofic,catastrofic,catastrofic
1876,medium,210,6,7,0.3,pos,pos,pos
1877,medium,210,6,7,0.3,pos,pos,no
1878,medium,210,6,7,0.3,pos,pos,low_neg
1879,medium,210,6,7,0.3,pos,pos,high_neg
1880,medium,210,6,7,0.3,pos,pos,catastrofic
1881,medium,210,6,7,0.3,pos,no,pos
1882,medium,210,6,7,0.3,pos,no,no
1883,medium,210,6,7,0.3,pos,no,low_neg
1884,medium,210,6,7,0.3,pos,no,high_neg
1885,medium,210,6,7,0.3,pos,no,catastrofic
1886,medium,210,6,7,0.3,pos,low_neg,pos
1887,medium,210,6,7,0.3,pos,low_neg,no
1888,medium,210,6,7,0.3,pos,low_neg,low_neg
1889,medium,210,6,7,0.3,pos,low_neg,high_neg
1890,medium,210,6,7,0.3,pos,low_neg,catastrofic
1891,medium,210,6,7,0.3,pos,high_neg,pos
1892,medium,210,6,7,0.3,pos,high_neg,no
1893,medium,210,6,7,0.3,pos,high_neg,low_neg
1894,medium,210,6,7,0.3,pos,high_neg,high_neg
1895,medium,210,6,7,0.3,pos,high_neg,catastrofic
1896,medium,210,6,7,0.3,pos,catastrofic,pos
1897,medium,210,6,7,0.3,pos,catastrofic,no
1898,medium,210,6,7,0.3,pos,catastrofic,low_neg
1899,medium,210,6,7,0.3,pos,catastrofic,high_neg
1900,medium,210,6,7,0.3,pos,catastrofic,catastrofic
1901,medium,210,6,7,0.3,no,pos,pos
1902,medium,210,6,7,0.3,no,pos,no
1903,medium,210,6,7,0.3,no,pos,low_neg
1904,medium,210,6,7,0.3,no,pos,high_neg
1905,medium,210,6,7,0.3,no,pos,catastrofic
1906,medium,210,6,7,0.3,no,no,pos
1907,medium,210,6,7,0.3,no,no,no
1908,medium,210,6,7,0.3,no,no,low_neg
1909,medium,210,6,7,0.3,no,no,high_neg
1910,medium,210,6,7,0.3,no,no,catastrofic
1911,medium,210,6,7,0.3,no,low_neg,pos
1912,medium,210,6,7,0.3,no,low_neg,no
1913,medium,210,6,7,0.3,no,low_neg,low_neg
1914,medium,210,6,7,0.3,no,low_neg,high_neg
1915,medium,210,6,7,0.3,no,low_neg,catastrofic
1916,medium,210,6,7,0.3,no,high_neg,pos
1917,medium,210,6,7,0.3,no,high_neg,no
1918,medium,210,6,7,0.3,no,high_neg,low_neg
1919,medium,210,6,7,0.3,no,high_neg,high_neg
1920,medium,210,6,7,0.3,no,high_neg,catastrofic
1921,medium,210,6,7,0.3,no,catastrofic,pos
1922,medium,210,6,7,0.3,no,catastrofic,no
1923,medium,210,6,7,0.3,no,catastrofic,low_neg
1924,medium,210,6,7,0.3,no,catastrofic,high_neg
1925,medium,210,6,7,0.3,no,catastrofic,catastrofic
1926,medium,210,6,7,0.3,low_neg,pos,pos
1927,medium,210,6,7,0.3,low_neg,pos,no
1928,medium,210,6,7,0.3,low_neg,pos,low_neg
1929,medium,210,6,7,0.3,low_neg,pos,high_neg
1930,medium,210,6,7,0.3,low_neg,pos,catastrofic
1931,medium,210,6,7,0.3,low_neg,no,pos
1932,medium,210,6,7,0.3,low_neg,no,no
1933,medium,210,6,7,0.3,low_neg,no,low_neg
1934,medium,210,6,7,0.3,low_neg,no,high_neg
1935,medium,210,6,7,0.3,low_neg,no,catastrofic
1936,medium,210,6,7,0.3,low_neg,low_neg,pos
1937,medium,210,6,7,0.3,low_neg,low_neg,no
1938,medium,210,6,7,0.3,low_neg,low_neg,low_neg
1939,medium,210,6,7,0.3,low_neg,low_neg,high_neg
1940,medium,210,6,7,0.3,low_neg,low_neg,catastrofic
1941,medium,210,6,7,0.3,low_neg,high_neg,pos
1942,medium,210,6,7,0.3,low_neg,high_neg,no
1943,medium,210,6,7,0.3,low_neg,high_neg,low_neg
1944,medium,210,6,7,0.3,low_neg,high_neg,high_neg
1945,medium,210,6,7,0.3,low_neg,high_neg,catastrofic
1946,medium,210,6,7,0.3,low_neg,catastrofic,pos
1947,medium,210,6,7,0.3,low_neg,catastrofic,no
1948,medium,210,6,7,0.3,low_neg,catastrofic,low_neg
1949,medium,210,6,7,0.3,low_neg,catastrofic,high_neg
1950,medium,210,6,7,0.3,low_neg,catastrofic,catastrofic
1951,medium,210,6,7,0.3,high_neg,pos,pos
1952,medium,210,6,7,0.3,high_neg,pos,no
1953,medium,210,6,7,0.3,high_neg,pos,low_neg
1954,medium,210,6,7,0.3,high_neg,pos,high_neg
1955,medium,210,6,7,0.3,high_neg,pos,catastrofic
1956,medium,210,6,7,0.3,high_neg,no,pos
1957,medium,210,6,7,0.3,high_neg,no,no
1958,medium,210,6,7,0.3,high_neg,no,low_neg
1959,medium,210,6,7,0.3,high_neg,no,high_neg
1960,medium,210,6,7,0.3,high_neg,no,catastrofic
1961,medium,210,6,7,0.3,high_neg,low_neg,pos
1962,medium,210,6,7,0.3,high_neg,low_neg,no
1963,medium,210,6,7,0.3,high_neg,low_neg,low_neg
1964,medium,210,6,7,0.3,high_neg,low_neg,high_neg
1965,medium,210,6,7,0.3,high_neg,low_neg,catastrofic
1966,medium,210,6,7,0.3,high_neg,high_neg,pos
1967,medium,210,6,7,0.3,high_neg,high_neg,no
1968,medium,210,6,7,0.3,high_neg,high_neg,low_neg
1969,medium,210,6,7,0.3,high_neg,high_neg,high_neg
1970,medium,210,6,7,0.3,high_neg,high_neg,catastrofic
1971,medium,210,6,7,0.3,high_neg,catastrofic,pos
1972,medium,210,6,7,0.3,high_neg,catastrofic,no
1973,medium,210,6,7,0.3,high_neg,catastrofic,low_neg
1974,medium,210,6,7,0.3,high_neg,catastrofic,high_neg
1975,medium,210,6,7,0.3,high_neg,catastrofic,catastrofic
1976,medium,210,6,7,0.3,catastrofic,pos,pos
1977,medium,210,6,7,0.3,catastrofic,pos,no
1978,medium,210,6,7,0.3,catastrofic,pos,low_neg
1979,medium,210,6,7,0.3,catastrofic,pos,high_neg
1980,medium,210,6,7,0.3,catastrofic,pos,catastrofic
1981,medium,210,6,7,0.3,catastrofic,no,pos
1982,medium,210,6,7,0.3,catastrofic,no,no
